 						Playing Time		 	Performance						 	Per 90 Minutes	
Rk 	Player 	Pos 	Squad 	Age 	Born 	MP 	Starts 	Min 	90s 	Gls 	Ast 	G+A 	G-PK 	PK 	PKatt 	CrdY 	CrdR 	Gls 	Ast 	G+A 	G-PK 	G+A-PK 	Matches
1207	Fredrik André Bjørkan	DF	no Norway	27	1998	2	0	20	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1208	Kristoffer Ajer	DF	no Norway	27	1998	8	8	702	7.8	1	0	1	1	0	0	1	0	0.13	0.00	0.13	0.13	0.13	Matches
1209	Thelo Aasgaard	MF	no Norway	23	2002	4	1	120	1.3	5	1	6	4	1	1	0	0	3.75	0.75	4.50	3.00	3.75	Matches
1243	Vitinha	MF,FW	pt Portugal	25	2000	6	6	482	5.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1244	Renato Veiga	DF	pt Portugal	22	2003	4	2	270	3.0	1	0	1	1	0	0	0	0	0.33	0.00	0.33	0.33	0.33	Matches
1245	Francisco Trincão	FW,MF	pt Portugal	26	1999	4	0	127	1.4	0	1	1	0	0	0	0	0	0.00	0.71	0.71	0.00	0.71	Matches
1246	Nuno Tavares	DF,MF	pt Portugal	26	2000	2	0	38	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1247	Bernardo Silva	MF,FW	pt Portugal	31	1994	5	5	387	4.3	1	1	2	1	0	0	1	0	0.23	0.23	0.47	0.23	0.47	Matches
1248	António Silva	DF	pt Portugal	22	2003	1	0	4	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1249	Nélson Semedo	DF	pt Portugal	32	1993	4	2	255	2.8	0	2	2	0	0	0	0	0	0.00	0.71	0.71	0.00	0.71	Matches
1250	Cristiano Ronaldo	FW	pt Portugal	40	1985	5	5	367	4.1	5	0	5	4	1	2	0	1	1.23	0.00	1.23	0.98	0.98	Matches
1251	Gonçalo Ramos	FW	pt Portugal	24	2001	6	1	159	1.8	1	1	2	1	0	0	0	0	0.57	0.57	1.13	0.57	1.13	Matches
1252	João Palhinha	MF	pt Portugal	30	1995	3	0	53	0.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1253	Matheus Nunes	DF,MF	pt Portugal	27	1998	1	0	18	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1254	Rúben Neves	MF	pt Portugal	28	1997	5	4	349	3.9	1	0	1	1	0	0	0	0	0.26	0.00	0.26	0.26	0.26	Matches
1255	João Neves	MF,DF	pt Portugal	21	2004	4	4	335	3.7	3	0	3	3	0	0	1	0	0.81	0.00	0.81	0.81	0.81	Matches
1256	Pedro Neto	MF	pt Portugal	25	2000	4	4	244	2.7	0	1	1	0	0	0	0	0	0.00	0.37	0.37	0.00	0.37	Matches
1257	Nuno Mendes	DF	pt Portugal	23	2002	4	4	322	3.6	0	1	1	0	0	0	0	0	0.00	0.28	0.28	0.00	0.28	Matches
1258	Rafael Leão	MF	pt Portugal	26	1999	3	1	113	1.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1259	Gonçalo Inácio	DF	pt Portugal	24	2001	3	3	180	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1260	Pedro Gonçalves	FW,MF	pt Portugal	27	1998	1	0	25	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1261	Carlos Forbs	FW,MF	pt Portugal	21	2004	1	0	35	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1262	Bruno Fernandes	MF	pt Portugal	31	1994	5	5	391	4.3	3	0	3	1	2	2	2	0	0.69	0.00	0.69	0.23	0.23	Matches
1263	João Félix	FW	pt Portugal	26	1999	5	2	192	2.1	2	1	3	2	0	0	1	0	0.94	0.47	1.41	0.94	1.41	Matches
1264	Rúben Dias	DF	pt Portugal	28	1997	6	6	522	5.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1265	Diogo Dalot	DF	pt Portugal	26	1999	2	2	151	1.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1266	Diogo Costa	GK	pt Portugal	26	1999	6	6	540	6.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1267	Francisco Conceição	MF	pt Portugal	23	2002	2	0	64	0.7	1	0	1	1	0	0	0	0	1.41	0.00	1.41	1.41	1.41	Matches
1268	João Cancelo	DF	pt Portugal	31	1994	4	4	285	3.2	2	2	4	2	0	0	1	0	0.63	0.63	1.26	0.63	1.26	Matches
1344	Kieran Tierney	DF,MF	sct Scotland	28	1997	3	0	46	0.5	1	0	1	1	0	0	1	0	1.96	0.00	1.96	1.96	1.96	Matches
1345	John Souttar	DF	sct Scotland	29	1996	5	4	379	4.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1346	Lawrence Shankland	FW,MF	sct Scotland	30	1995	2	0	36	0.4	1	0	1	1	0	0	0	0	2.50	0.00	2.50	2.50	2.50	Matches
1347	Andrew Robertson	DF	sct Scotland	31	1994	6	6	539	6.0	0	2	2	0	0	0	0	0	0.00	0.33	0.33	0.00	0.33	Matches
1348	Anthony Ralston	DF	sct Scotland	27	1998	3	1	119	1.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1349	Lennon Miller	MF	sct Scotland	19	2006	2	0	4	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1350	Scott McTominay	MF	sct Scotland	29	1996	6	6	539	6.0	2	1	3	2	0	0	0	0	0.33	0.17	0.50	0.33	0.50	Matches
1351	Kenny McLean	MF	sct Scotland	34	1992	4	1	176	2.0	1	0	1	1	0	0	0	0	0.51	0.00	0.51	0.51	0.51	Matches
1352	Scott McKenna	DF	sct Scotland	29	1996	5	3	287	3.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1353	John McGinn	MF	sct Scotland	31	1994	6	6	540	6.0	0	1	1	0	0	0	1	0	0.00	0.17	0.17	0.00	0.17	Matches
1354	Max Johnston	DF	sct Scotland	22	2003	2	1	94	1.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1355	George Hirst	FW	sct Scotland	26	1999	2	0	11	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1356	Aaron Hickey	DF	sct Scotland	23	2002	5	4	289	3.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1357	Jack Hendry	DF	sct Scotland	30	1995	1	1	71	0.8	0	1	1	0	0	0	0	0	0.00	1.27	1.27	0.00	1.27	Matches
1358	Grant Hanley	DF	sct Scotland	34	1991	4	4	344	3.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1359	Angus Gunn	GK	sct Scotland	30	1996	4	4	360	4.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1360	Craig Gordon	GK	sct Scotland	43	1982	2	2	180	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1361	Billy Gilmour	MF	sct Scotland	24	2001	3	2	201	2.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1362	Ben Gannon-Doak	MF,FW	sct Scotland	20	2005	6	5	335	3.7	1	1	2	1	0	0	1	0	0.27	0.27	0.54	0.27	0.54	Matches
1363	Lewis Ferguson	MF	sct Scotland	26	1999	5	5	450	5.0	1	1	2	1	0	0	3	0	0.20	0.20	0.40	0.20	0.40	Matches
1364	Lyndon Dykes	FW	sct Scotland	30	1995	6	2	173	1.9	1	0	1	1	0	0	0	0	0.52	0.00	0.52	0.52	0.52	Matches
1365	Ryan Christie	MF,FW	sct Scotland	30	1995	5	4	325	3.6	2	0	2	2	0	0	2	0	0.55	0.00	0.55	0.55	0.55	Matches
1366	Kieron Bowie	FW,MF	sct Scotland	23	2002	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1367	Che Adams	FW,MF	sct Scotland	29	1996	6	5	441	4.9	2	0	2	2	0	0	1	0	0.41	0.00	0.41	0.41	0.41	Matches
1368	Besfort Zeneli	MF	se Sweden	23	2002	3	1	140	1.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1369	Jacob Widell Zetterström	GK	se Sweden	27	1998	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1370	Daniel Svensson	MF,DF	se Sweden	23	2002	8	6	527	5.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1371	Mattias Svanberg	MF,FW	se Sweden	27	1999	4	2	128	1.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1372	Carl Starfelt	DF	se Sweden	30	1995	3	2	234	2.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1373	Ken Sema	MF	se Sweden	32	1993	4	2	163	1.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1374	Anton Salétros	MF	se Sweden	29	1996	4	2	251	2.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1375	Robin Olsen	GK	se Sweden	36	1990	2	2	180	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1376	Benjamin Nygren	MF,FW	se Sweden	24	2001	5	3	316	3.5	1	2	3	1	0	0	0	0	0.28	0.57	0.85	0.28	0.85	Matches
1377	Kristoffer Nordfeldt	GK	se Sweden	36	1989	2	2	180	2.0	0	1	1	0	0	0	1	0	0.00	0.50	0.50	0.00	0.50	Matches
1378	Sebastian Nanasi	FW,MF	se Sweden	23	2002	1	0	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1379	Gustav Lundgren	MF	se Sweden	30	1995	2	1	100	1.1	1	0	1	1	0	0	0	0	0.90	0.00	0.90	0.90	0.90	Matches
1380	Victor Lindelöf	DF	se Sweden	31	1994	4	4	353	3.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1381	Isac Lidberg	FW	se Sweden	27	1998	2	1	103	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1382	Hugo Larsson	MF	se Sweden	21	2004	2	2	135	1.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1383	Gustaf Lagerbielke	DF	se Sweden	25	2000	6	5	457	5.1	1	1	2	1	0	0	1	0	0.20	0.20	0.39	0.20	0.39	Matches
1384	Emil Krafth	DF	se Sweden	31	1994	2	1	89	1.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1385	Jesper Karlström	MF	se Sweden	30	1995	4	4	312	3.5	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
1386	Viktor Johansson	GK	se Sweden	27	1998	3	3	270	3.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1387	Herman Johansson	MF	se Sweden	28	1997	2	1	115	1.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1388	Alexander Isak	FW	se Sweden	26	1999	4	2	228	2.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1389	Emil Holm	DF	se Sweden	25	2000	2	1	68	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1390	Isak Hien	DF	se Sweden	27	1999	6	6	486	5.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1391	Viktor Gyökeres	FW	se Sweden	27	1998	6	6	540	6.0	4	1	5	3	1	1	0	0	0.67	0.17	0.83	0.50	0.67	Matches
1392	Gabriel Gudmundsson	MF,DF	se Sweden	26	1999	8	6	584	6.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1393	Emil Forsberg	FW,MF	se Sweden	34	1991	2	0	66	0.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1394	Niclas Eliasson	MF	se Sweden	30	1995	1	0	27	0.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1395	Anthony Elanga	MF,FW	se Sweden	23	2002	6	5	413	4.6	2	0	2	2	0	0	0	0	0.44	0.00	0.44	0.44	0.44	Matches
1396	Hjalmar Ekdal	DF	se Sweden	27	1998	2	2	155	1.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1397	Alexander Bernhardsson	MF	se Sweden	27	1998	6	5	342	3.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1398	Lucas Bergvall	MF	se Sweden	19	2006	4	2	165	1.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1399	Roony Bardghji	FW	se Sweden	20	2005	3	1	116	1.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1400	Yasin Ayari	MF	se Sweden	22	2003	7	7	542	6.0	1	2	3	1	0	0	1	0	0.17	0.33	0.50	0.17	0.50	Matches
1478	İsmail Yüksek	MF,DF	tr Türkiye	27	1999	6	6	486	5.4	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
1479	Kenan Yıldız	MF	tr Türkiye	20	2005	7	7	580	6.4	3	0	3	3	0	0	1	0	0.47	0.00	0.47	0.47	0.47	Matches
1480	Can Uzun	MF	tr Türkiye	20	2005	1	0	22	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1481	Çağlar Söyüncü	DF	tr Türkiye	29	1996	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1482	Yusuf Sari	MF	tr Türkiye	27	1998	2	0	25	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1483	Salih Özcan	MF	tr Türkiye	28	1998	5	1	136	1.5	1	0	1	1	0	0	1	0	0.66	0.00	0.66	0.66	0.66	Matches
1484	Mert Müldür	DF	tr Türkiye	26	1999	7	4	386	4.3	1	0	1	1	0	0	0	0	0.23	0.00	0.23	0.23	0.23	Matches
1485	Orkun Kökçü	MF	tr Türkiye	25	2000	7	3	374	4.2	0	2	2	0	0	0	0	0	0.00	0.48	0.48	0.00	0.48	Matches
1486	Atakan Karazor	MF	tr Türkiye	29	1996	2	0	23	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1487	İrfan Kahveci	MF	tr Türkiye	30	1995	4	1	102	1.1	1	0	1	1	0	0	1	0	0.88	0.00	0.88	0.88	0.88	Matches
1488	Ferdi Kadioglu	DF,MF	tr Türkiye	26	1999	8	5	455	5.1	1	0	1	1	0	0	0	0	0.20	0.00	0.20	0.20	0.20	Matches
1489	Ozan Kabak	DF	tr Türkiye	25	2000	2	1	91	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1490	Arda Güler	MF	tr Türkiye	20	2005	7	7	568	6.3	1	4	5	1	0	0	1	0	0.16	0.63	0.79	0.16	0.79	Matches
1491	Deniz Gül	FW	tr Türkiye	21	2004	3	1	77	0.9	1	0	1	1	0	0	1	0	1.17	0.00	1.17	1.17	1.17	Matches
1492	Mustafa Eskihellaç	DF,MF	tr Türkiye	28	1997	1	0	13	0.1	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1493	Eren Elmalı	DF	tr Türkiye	25	2000	4	3	250	2.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1494	Merih Demiral	DF	tr Türkiye	27	1998	6	6	480	5.3	2	0	2	2	0	0	1	0	0.37	0.00	0.37	0.37	0.37	Matches
1495	Zeki Çelik	DF,MF	tr Türkiye	28	1997	5	4	356	4.0	1	0	1	1	0	0	1	0	0.25	0.00	0.25	0.25	0.25	Matches
1496	Hakan Çalhanoğlu	MF	tr Türkiye	31	1994	7	7	556	6.2	1	4	5	0	1	1	2	0	0.16	0.65	0.81	0.00	0.65	Matches
1497	Uğurcan Çakır	GK	tr Türkiye	29	1996	7	7	630	7.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1498	Altay Bayındır	GK	tr Türkiye	27	1998	1	1	90	1.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1499	Abdülkerim Bardakcı	DF	tr Türkiye	31	1994	7	7	630	7.0	0	1	1	0	0	0	1	0	0.00	0.14	0.14	0.00	0.14	Matches
1500	Kaan Ayhan	DF,MF	tr Türkiye	31	1994	1	0	20	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1501	Oğuz Aydın	MF	tr Türkiye	25	2000	5	2	263	2.9	0	1	1	0	0	0	1	0	0.00	0.34	0.34	0.00	0.34	Matches
1502	Barış Alper Yılmaz	MF	tr Türkiye	25	2000	5	2	217	2.4	0	0	0	0	0	0	0	1	0.00	0.00	0.00	0.00	0.00	Matches
1503	Kerem Aktürkoğlu	FW	tr Türkiye	27	1998	7	7	563	6.3	3	0	3	3	0	0	3	0	0.48	0.00	0.48	0.48	0.48	Matches
1504	Yunus Akgün	MF	tr Türkiye	25	2000	3	3	177	2.0	1	1	2	1	0	0	0	0	0.51	0.51	1.02	0.51	1.02	Matches
1505	Yusuf Akçiçek	DF	tr Türkiye	20	2006	1	0	8	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1506	Samet Akaydın	DF	tr Türkiye	31	1994	4	2	232	2.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
