 						Playing Time		 	Performance 							Per 90 Minutes	
Rk 	Player 	Pos 	Squad 	Age 	Born 	MP 	Starts 	Min 	90s 	Gls 	Ast 	G+A 	G-PK 	PK 	PKatt 	CrdY 	CrdR 	Gls 	Ast 	G+A 	G-PK 	G+A-PK 	Matches
1207	Mohammed Marran	FW	sa Saudi Arabia	24	2001	4	1	142	1.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1208	Abdulellah Al-Malki	MF	sa Saudi Arabia	31	1994	5	4	316	3.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1209	Ali Majrashi	DF	sa Saudi Arabia	26	1999	3	2	196	2.2	0	1	1	0	0	0	0	0	0.00	0.46	0.46	0.00	0.46	Matches
1210	Ali Lajami	DF	sa Saudi Arabia	29	1996	10	9	822	9.1	1	0	1	1	0	0	1	0	0.11	0.00	0.11	0.11	0.11	Matches
1211	Abdullah Al-Khaibari	MF	sa Saudi Arabia	29	1996	7	4	360	4.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1212	Ahmed Al-Kassar	GK	sa Saudi Arabia	34	1991	5	4	416	4.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1213	Mohamed Kanno	MF	sa Saudi Arabia	31	1994	10	8	622	6.9	0	1	1	0	0	0	3	2	0.00	0.14	0.14	0.00	0.14	Matches
1214	Hassan Kadesh	DF,MF	sa Saudi Arabia	33	1992	11	9	780	8.7	2	0	2	2	0	0	0	0	0.23	0.00	0.23	0.23	0.23	Matches
1215	Musab Al Juwayr	MF	sa Saudi Arabia	22	2003	14	11	852	9.5	3	3	6	3	0	0	0	0	0.32	0.32	0.63	0.32	0.63	Matches
1216	Ziyad Al Johani	MF	sa Saudi Arabia	24	2001	4	2	212	2.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1217	Ali Hazazi	MF	sa Saudi Arabia	31	1994	2	1	73	0.8	0	1	1	0	0	0	0	0	0.00	1.23	1.23	0.00	1.23	Matches
1218	Abbas Al Hassan	MF	sa Saudi Arabia	21	2004	4	2	182	2.0	0	1	1	0	0	0	0	0	0.00	0.49	0.49	0.00	0.49	Matches
1219	Moteb Al-Harbi	MF,DF	sa Saudi Arabia	25	2000	4	3	232	2.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1220	Rayan Hamidou	DF	sa Saudi Arabia	23	2002	3	3	225	2.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1221	Abdullah Al Hamdan	MF	sa Saudi Arabia	26	1999	7	1	215	2.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1222	Abdulrahman Ghareeb	FW	sa Saudi Arabia	28	1997	8	2	264	2.9	1	1	2	1	0	0	0	0	0.34	0.34	0.68	0.34	0.68	Matches
1223	Sultan Al-Ghanam	MF	sa Saudi Arabia	31	1994	4	2	179	2.0	0	2	2	0	0	0	1	0	0.00	1.01	1.01	0.00	1.01	Matches
1224	Faisal Al Ghamdi	MF	sa Saudi Arabia	24	2001	10	5	486	5.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1225	Muath Fagihy	MF	sa Saudi Arabia	23	2002	1	1	78	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1226	Salem Al-Dawsari	MF,FW	sa Saudi Arabia	34	1991	14	14	1,240	13.8	2	1	3	2	0	3	0	0	0.15	0.07	0.22	0.15	0.22	Matches
1227	Nasser Al-Dawsari	MF	sa Saudi Arabia	27	1998	12	9	791	8.8	0	1	1	0	0	0	3	0	0.00	0.11	0.11	0.00	0.11	Matches
1228	Firas Al-Buraikan	FW	sa Saudi Arabia	25	2000	15	14	1,116	12.4	5	0	5	4	1	1	0	0	0.40	0.00	0.40	0.32	0.32	Matches
1229	Ali Al-Bulaihi	DF	sa Saudi Arabia	36	1989	7	7	630	7.0	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
1230	Mohammed Al-Breik	MF	sa Saudi Arabia	33	1992	1	1	90	1.0	0	1	1	0	0	0	0	0	0.00	1.00	1.00	0.00	1.00	Matches
1231	Nawaf Boushal	DF	sa Saudi Arabia	26	1999	6	5	468	5.2	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
1232	Ali Al Asmari	MF	sa Saudi Arabia	29	1997	1	1	81	0.9	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1233	Nawaf Al Aqidi	GK	sa Saudi Arabia	25	2000	6	6	540	6.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1234	Abdulelah Al-Amri	DF	sa Saudi Arabia	29	1997	2	1	101	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1235	Turki Al Ammar	MF	sa Saudi Arabia	26	1999	1	0	30	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1236	Mukhtar Ali	MF	sa Saudi Arabia	28	1997	6	4	372	4.1	0	1	1	0	0	0	0	0	0.00	0.24	0.24	0.00	0.24	Matches
1237	Abdulrahman Al-Aboud	FW	sa Saudi Arabia	30	1995	2	1	91	1.0	2	0	2	2	0	0	1	0	1.98	0.00	1.98	1.98	1.98	Matches
1238	Saud Abdulhamid	MF,DF	sa Saudi Arabia	26	1999	14	10	977	10.9	0	2	2	0	0	0	4	0	0.00	0.18	0.18	0.00	0.18	Matches
1431	Utkir Yusupov	GK	uz Uzbekistan	35	1991	16	16	1,440	16.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1432	Ibrohimxalil Yoʻldoshev	DF	uz Uzbekistan	24	2001	1	0	34	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1433	Diyor Xolmatov	MF	uz Uzbekistan	23	2002	3	0	22	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1434	Odiljon Xamrobekov	MF	uz Uzbekistan	29	1996	16	16	1,421	15.8	0	1	1	0	0	0	2	0	0.00	0.06	0.06	0.00	0.06	Matches
1435	Oston Urunov	FW,MF	uz Uzbekistan	25	2000	9	7	539	6.0	4	1	5	4	0	0	0	0	0.67	0.17	0.83	0.67	0.83	Matches
1436	Aziz Turgʻunboyev	MF,FW	uz Uzbekistan	31	1994	9	7	533	5.9	1	1	2	1	0	0	0	0	0.17	0.17	0.34	0.17	0.34	Matches
1437	Islom Tukhtakhodjaev	DF	uz Uzbekistan	36	1989	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1438	Otabek Shukurov	MF	uz Uzbekistan	29	1996	14	14	1,155	12.8	3	2	5	2	1	1	1	0	0.23	0.16	0.39	0.16	0.31	Matches
1439	Eldor Shomurodov	FW	uz Uzbekistan	30	1995	15	15	1,194	13.3	5	5	10	5	0	1	1	0	0.38	0.38	0.75	0.38	0.75	Matches
1440	Igor Sergeev	FW	uz Uzbekistan	32	1993	3	0	45	0.5	2	0	2	2	0	0	0	0	4.00	0.00	4.00	4.00	4.00	Matches
1441	Farrukh Sayfiev	MF,DF	uz Uzbekistan	35	1991	11	9	750	8.3	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
1442	Sherzod Nasrullayev	MF,DF	uz Uzbekistan	27	1998	11	9	826	9.2	1	2	3	1	0	0	2	0	0.11	0.22	0.33	0.11	0.33	Matches
1443	Akmal Mozgovoy	MF	uz Uzbekistan	25	2000	5	2	188	2.1	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1444	Jaloliddin Masharipov	FW,MF	uz Uzbekistan	32	1993	14	13	1,120	12.4	1	4	5	1	0	0	3	0	0.08	0.32	0.40	0.08	0.40	Matches
1445	Abdukodir Khusanov	DF	uz Uzbekistan	21	2004	14	12	1,123	12.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1446	Ruslanbek Jiyanov	FW	uz Uzbekistan	24	2001	2	0	38	0.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1447	Jamshid Iskanderov	FW,MF	uz Uzbekistan	32	1993	4	0	80	0.9	0	2	2	0	0	0	0	0	0.00	2.25	2.25	0.00	2.25	Matches
1448	Aziz Gʻaniyev	MF	uz Uzbekistan	27	1998	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1449	Abbosbek Fayzullayev	MF,FW	uz Uzbekistan	22	2003	16	8	963	10.7	4	2	6	4	0	0	1	0	0.37	0.19	0.56	0.37	0.56	Matches
1450	Umar Eshmurodov	DF	uz Uzbekistan	33	1992	9	8	676	7.5	0	0	0	0	0	0	0	1	0.00	0.00	0.00	0.00	0.00	Matches
1451	Xojimat Erkinov	FW	uz Uzbekistan	24	2001	10	2	192	2.1	2	0	2	2	0	0	1	0	0.94	0.00	0.94	0.94	0.94	Matches
1452	Abdurauf Boʻriyev	MF	uz Uzbekistan	23	2002	3	0	17	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1453	Rustam Ashurmatov	DF	uz Uzbekistan	29	1996	12	11	932	10.4	1	0	1	1	0	0	3	0	0.10	0.00	0.10	0.10	0.10	Matches
1454	Azizbek Amonov	FW	uz Uzbekistan	28	1997	3	0	36	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1455	Xusniddin Aliqulov	DF	uz Uzbekistan	26	1999	14	13	1,186	13.2	2	1	3	2	0	0	2	0	0.15	0.08	0.23	0.15	0.23	Matches
1456	Xojiakbar Alijonov	MF,DF	uz Uzbekistan	28	1997	12	10	907	10.1	1	1	2	1	0	0	0	0	0.10	0.10	0.20	0.10	0.20	Matches
1457	Abdulla Abdullayev	DF	uz Uzbekistan	28	1997	8	3	273	3.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1458	Bobir Abdixolikov	FW	uz Uzbekistan	28	1997	6	1	137	1.5	0	1	1	0	0	0	1	0	0.00	0.66	0.66	0.00	0.66	Matches
1459	Zafarmurod Abdirahmatov	DF	uz Uzbekistan	22	2003	1	0	3	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
