Rk 	Player 	Pos 	Squad 	Age 	Born 	MP 	Starts 	Min 	90s 	Gls 	Ast 	G+A 	G-PK 	PK 	PKatt 	CrdY 	CrdR 	Gls 	Ast 	G+A 	G-PK 	G+A-PK 	Matches
470	Adam Ounas	FW,MF	dz Algeria	29	1996	2	0	62	0.7	0	1	1	0	0	0	0	0	0.00	1.45	1.45	0.00	1.45	Matches
471	Ibrahim Maza	MF	dz Algeria	20	2005	3	1	120	1.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
472	Anthony Mandrea	GK	dz Algeria	29	1996	4	4	360	4.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
473	Aïssa Mandi	DF	dz Algeria	34	1991	10	10	823	9.1	1	0	1	1	0	0	1	0	0.11	0.00	0.11	0.11	0.11	Matches
474	Riyad Mahrez	FW,MF	dz Algeria	34	1991	8	8	520	5.8	1	4	5	1	0	0	0	0	0.17	0.69	0.87	0.17	0.87	Matches
475	Yasser Larouci	DF	dz Algeria	25	2001	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
476	Ahmed Kendouci	MF	dz Algeria	26	1999	3	1	104	1.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
477	Ilan Kebbal	FW,MF	dz Algeria	27	1998	1	0	8	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
478	Jaouen Hadjam	DF	dz Algeria	22	2003	5	4	337	3.7	1	0	1	1	0	0	0	0	0.27	0.00	0.27	0.27	0.27	Matches
479	Anis Hadj Moussa	FW,MF	dz Algeria	23	2002	3	0	74	0.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
480	Alexis Guendouz	GK	dz Algeria	30	1996	5	5	450	5.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
481	Amine Gouiri	FW,MF	dz Algeria	25	2000	9	7	525	5.8	1	1	2	1	0	0	1	0	0.17	0.17	0.34	0.17	0.34	Matches
482	Sofiane Feghouli	MF	dz Algeria	36	1989	1	1	73	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
483	Mehdi Dorval	DF,MF	dz Algeria	24	2001	1	0	24	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
484	Amin Chiakha	FW	dz Algeria	19	2006	1	0	7	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
485	Samir Chergui	DF	dz Algeria	26	1999	1	0	24	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
486	Fares Chaïbi	MF	dz Algeria	23	2002	8	5	450	5.0	1	1	2	1	0	0	0	0	0.20	0.20	0.40	0.20	0.40	Matches
487	Yacine Brahimi	MF	dz Algeria	35	1990	1	1	58	0.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
488	Baghdad Bounedjah	FW	dz Algeria	34	1991	5	3	256	2.8	3	1	4	3	0	0	2	0	1.05	0.35	1.41	1.05	1.41	Matches
489	Hicham Boudaoui	MF	dz Algeria	26	1999	8	6	581	6.5	0	1	1	0	0	0	0	0	0.00	0.15	0.15	0.00	0.15	Matches
490	Yassine Benzia	MF	dz Algeria	31	1994	4	2	168	1.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
491	Nabil Bentaleb	MF	dz Algeria	31	1994	7	5	416	4.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
492	Ramy Bensebaini	DF	dz Algeria	30	1995	6	6	540	6.0	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
493	Saïd Benrahma	FW,MF	dz Algeria	30	1995	6	3	276	3.1	1	0	1	1	0	0	1	0	0.33	0.00	0.33	0.33	0.33	Matches
494	Ismaël Bennacer	MF	dz Algeria	28	1997	1	1	84	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
495	Rafik Belghali	DF	dz Algeria	23	2002	2	2	156	1.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
496	Youcef Belaïli	FW,MF	dz Algeria	33	1992	4	0	94	1.0	0	1	1	0	0	0	0	0	0.00	0.96	0.96	0.00	0.96	Matches
497	Zineddine Belaid	DF	dz Algeria	26	1999	1	0	6	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
498	Monsef Bakrar	FW	dz Algeria	25	2001	2	0	29	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
499	Youcef Atal	DF	dz Algeria	29	1996	8	7	532	5.9	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
